schema_version,timestamp,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w],ram_used[mb],proc_rss[mb],disk_free[gb],queue_depth[n],torch_vram_alloc[mb],torch_vram_reserved[mb],cycles_total[n],dropped_logs[n]
1.0.0,2026-06-23 19:45:22.443,25.1,5.0,56,0,2040,2317.971456,36.008,19518.394368,1782.76352,586.68773376,80,71.338496,138.412032,65,0
1.0.0,2026-06-23 19:45:23.419,30.1,6.4,57,12,2040,2317.971456,40.237,19529.183232,1792.622592,586.687717376,80,71.338496,138.412032,65,0
1.0.0,2026-06-23 19:45:24.433,32.6,3.9,56,1,2040,2327.867392,40.776,19518.615552,1782.76352,586.68740608,80,71.339008,138.412032,66,0
1.0.0,2026-06-23 19:45:25.502,31.5,4.8,57,10,2040,2327.867392,40.494,19529.17504,1792.622592,586.687389696,80,71.338496,138.412032,66,0
1.0.0,2026-06-23 19:45:26.428,30.4,4.3,57,1,2040,2317.971456,40.456,19521.998848,1785.229312,586.687131648,80,71.338496,138.412032,67,0
1.0.0,2026-06-23 19:45:27.476,30.1,4.4,57,10,2040,2317.971456,39.196,19529.412608,1792.626688,586.68711936,80,71.339008,138.412032,67,0
1.0.0,2026-06-23 19:45:28.446,30.9,4.8,57,0,2040,2317.971456,41.955,19519.397888,1782.76352,586.686619648,80,71.338496,138.412032,68,0
1.0.0,2026-06-23 19:45:29.454,26.9,4.1,56,1,2040,2317.971456,36.063,19518.435328,1782.759424,586.68660736,80,71.338496,138.412032,68,0
1.0.0,2026-06-23 19:45:30.448,26.7,3.9,56,1,2040,2317.971456,36.07,19516.862464,1782.759424,586.686595072,80,71.338496,138.412032,68,0
1.0.0,2026-06-23 19:45:31.422,27.1,5.0,56,7,2040,2317.971456,36.736,19527.458816,1794.90816,586.686578688,80,71.339008,138.412032,68,0
1.0.0,2026-06-23 19:45:32.420,36.2,4.2,57,12,2040,2317.971456,43.888,19519.537152,1783.816192,586.686312448,80,71.338496,138.412032,69,0
1.0.0,2026-06-23 19:45:33.443,35.2,5.0,57,13,2040,2317.971456,41.262,19530.99776,1793.67936,586.68630016,80,71.338496,138.412032,69,0
1.0.0,2026-06-23 19:45:34.444,30.6,4.8,56,1,2040,2317.971456,39.802,19514.888192,1784.17664,586.686046208,80,71.338496,138.412032,70,0
1.0.0,2026-06-23 19:45:35.444,28.9,5.5,56,0,2040,2317.971456,35.902,19515.47392,1786.646528,586.686025728,80,71.339008,138.412032,70,0
1.0.0,2026-06-23 19:45:36.513,33.0,4.9,57,11,2040,2317.971456,41.101,19511.656448,1794.043904,586.68601344,80,71.338496,138.412032,70,0
1.0.0,2026-06-23 19:45:37.448,30.6,4.6,56,1,2040,2317.971456,39.532,19508.301824,1791.586304,586.685710336,80,71.339008,138.412032,71,0
1.0.0,2026-06-23 19:45:38.467,34.9,4.9,57,9,2040,2317.971456,42.129,19503.218688,1785.421824,586.685435904,80,71.338496,138.412032,72,0
1.0.0,2026-06-23 19:45:39.461,30.2,4.7,57,1,2040,2317.971456,38.994,19501.535232,1786.65472,586.685427712,80,71.338496,138.412032,72,0
1.0.0,2026-06-23 19:45:40.490,32.1,5.6,57,10,2040,2317.971456,40.352,19510.460416,1794.052096,586.685411328,80,71.338496,138.412032,72,0
1.0.0,2026-06-23 19:45:41.491,33.5,4.6,57,1,2040,2317.971456,41.432,19500.662784,1784.188928,586.6851328,80,71.338496,138.412032,73,0
1.0.0,2026-06-23 19:45:42.482,24.3,5.8,56,1,2040,2317.971456,35.961,19500.347392,1784.188928,586.685120512,80,71.338496,138.412032,73,0
1.0.0,2026-06-23 19:45:43.485,29.2,4.6,56,1,2040,2317.971456,36.374,19499.23328,1784.184832,586.685104128,80,71.338496,138.412032,73,0
1.0.0,2026-06-23 19:45:44.475,28.8,6.9,57,10,2040,2317.971456,37.874,19510.55872,1794.048,586.68509184,80,71.339008,138.412032,73,0
1.0.0,2026-06-23 19:45:45.557,36.8,6.7,57,2,2040,2317.971456,43.203,19510.890496,1794.052096,586.68480512,80,71.339008,138.412032,74,0
1.0.0,2026-06-23 19:45:46.491,34.6,3.9,57,9,2040,2317.971456,41.352,19500.838912,1784.188928,586.684551168,80,71.338496,138.412032,75,0
1.0.0,2026-06-23 19:45:47.483,31.0,4.3,56,1,2040,2317.971456,38.345,19501.01504,1784.188928,586.684542976,80,71.338496,138.412032,75,0
1.0.0,2026-06-23 19:45:48.536,28.1,4.9,56,1,2040,2317.971456,36.133,19510.689792,1794.052096,586.684526592,80,71.339008,138.412032,75,0
1.0.0,2026-06-23 19:45:49.493,38.5,5.1,57,12,2040,2317.971456,43.302,19502.493696,1784.188928,586.684203008,80,71.339008,138.412032,76,0
1.0.0,2026-06-23 19:45:50.510,30.5,4.6,57,7,2040,2317.971456,38.039,19513.511936,1794.052096,586.68419072,80,71.339008,138.412032,76,0
1.0.0,2026-06-23 19:45:51.502,36.0,6.0,57,8,2040,2317.971456,43.326,19504.381952,1786.65472,586.683871232,80,71.338496,138.412032,77,0
1.0.0,2026-06-23 19:45:52.494,28.8,4.8,57,5,2040,2317.971456,38.985,19503.833088,1786.65472,586.683858944,80,71.338496,138.412032,77,0
1.0.0,2026-06-23 19:45:53.539,32.6,4.4,57,13,2040,2317.971456,41.435,19510.792192,1794.048,586.683846656,80,71.338496,138.412032,77,0
1.0.0,2026-06-23 19:45:54.517,31.2,4.7,57,1,2040,2317.971456,39.4,19501.785088,1784.188928,586.683564032,80,71.338496,138.412032,78,0
1.0.0,2026-06-23 19:45:55.511,26.2,4.5,56,1,2040,2317.971456,36.076,19502.24384,1784.184832,586.683551744,80,71.338496,138.412032,78,0
1.0.0,2026-06-23 19:45:56.540,26.9,4.0,56,0,2040,2317.971456,36.176,19502.829568,1784.184832,586.68353536,80,71.338496,138.412032,78,0
1.0.0,2026-06-23 19:45:57.525,32.6,5.5,57,12,2040,2317.971456,39.651,19511.259136,1794.048,586.683523072,80,71.338496,138.412032,78,0
1.0.0,2026-06-23 19:45:58.514,34.3,4.8,56,0,2040,2317.971456,41.646,19513.1392,1794.052096,586.683252736,80,71.339008,138.412032,79,0
1.0.0,2026-06-23 19:45:59.526,34.6,4.7,57,12,2040,2317.971456,42.753,19503.681536,1784.188928,586.682986496,80,71.338496,138.412032,80,0
1.0.0,2026-06-23 19:46:00.521,27.9,5.5,56,1,2040,2317.971456,37.087,19504.68096,1784.188928,586.682970112,80,71.338496,138.412032,80,0
1.0.0,2026-06-23 19:46:01.562,27.2,5.4,57,13,2040,2317.971456,36.939,19509.489664,1794.052096,586.682957824,80,71.339008,138.412032,80,0
1.0.0,2026-06-23 19:46:02.515,34.2,3.8,57,7,2040,2317.971456,43.616,19501.002752,1784.188928,586.68263424,80,71.338496,138.412032,81,0
1.0.0,2026-06-23 19:46:03.567,27.6,5.8,57,12,2040,2317.971456,37.965,19509.61664,1794.048,586.682621952,80,71.339008,138.412032,81,0
1.0.0,2026-06-23 19:46:04.509,37.8,4.1,57,8,2040,2317.971456,44.042,19502.727168,1785.421824,586.682359808,80,71.338496,138.412032,82,0
1.0.0,2026-06-23 19:46:05.530,30.0,5.8,57,0,2040,2317.971456,37.714,19510.083584,1794.052096,586.68234752,80,71.339008,138.412032,82,0
1.0.0,2026-06-23 19:46:06.526,35.7,5.6,57,12,2040,2317.971456,42.407,19501.780992,1784.201216,586.682056704,80,71.338496,138.412032,83,0
1.0.0,2026-06-23 19:46:07.525,29.3,5.5,57,1,2040,2317.971456,38.808,19501.133824,1784.201216,586.682044416,80,71.338496,138.412032,83,0
1.0.0,2026-06-23 19:46:08.541,26.4,4.3,56,1,2040,2317.971456,35.976,19501.920256,1784.201216,586.682028032,80,71.338496,138.412032,83,0
1.0.0,2026-06-23 19:46:09.518,28.6,4.9,56,1,2040,2317.971456,36.323,19504.443392,1786.662912,586.682015744,80,71.339008,138.412032,83,0
1.0.0,2026-06-23 19:46:10.598,34.8,5.3,57,9,2040,2317.971456,40.563,19500.52352,1784.201216,586.681737216,80,71.338496,138.412032,84,0
1.0.0,2026-06-23 19:46:11.569,36.9,4.7,57,16,2040,2317.971456,41.013,19509.32992,1794.064384,586.681724928,80,71.339008,138.412032,84,0
1.0.0,2026-06-23 19:46:12.569,36.1,5.9,57,4,2040,2317.971456,43.595,19498.459136,1784.201216,586.681458688,80,71.338496,138.412032,85,0
1.0.0,2026-06-23 19:46:13.575,25.0,5.0,56,1,2040,2317.971456,36.397,19498.786816,1784.201216,586.6814464,80,71.338496,138.412032,85,0
1.0.0,2026-06-23 19:46:14.567,30.0,5.3,57,8,2040,2317.971456,38.525,19511.13216,1794.060288,586.681434112,80,71.338496,138.412032,85,0
1.0.0,2026-06-23 19:46:15.544,33.8,5.2,57,2,2040,2317.971456,42.415,19499.384832,1784.201216,586.681122816,80,71.338496,138.412032,86,0
1.0.0,2026-06-23 19:46:16.612,30.9,4.3,57,7,2040,2317.971456,38.788,19508.277248,1794.060288,586.681110528,80,71.338496,138.412032,86,0
1.0.0,2026-06-23 19:46:17.616,33.2,4.8,57,1,2040,2317.971456,42.06,19500.66688,1785.434112,586.680848384,80,71.338496,138.412032,87,0
1.0.0,2026-06-23 19:46:18.609,26.4,4.6,56,1,2040,2317.971456,37.379,19508.637696,1794.912256,586.680836096,80,71.339008,138.412032,87,0
1.0.0,2026-06-23 19:46:19.571,34.5,4.6,57,13,2040,2317.971456,42.98,19499.347968,1785.757696,586.680549376,80,71.338496,138.412032,88,0
1.0.0,2026-06-23 19:46:20.607,28.0,5.4,56,0,2040,2317.971456,37.163,19462.074368,1784.201216,586.680537088,80,71.338496,138.412032,88,0
1.0.0,2026-06-23 19:46:21.586,25.9,6.3,56,1,2040,2317.971456,35.884,19458.998272,1784.201216,586.680520704,80,71.338496,138.412032,88,0
1.0.0,2026-06-23 19:46:22.595,26.3,5.6,56,1,2040,2317.971456,36.152,19466.866688,1794.060288,586.680492032,80,71.339008,138.412032,88,0
1.0.0,2026-06-23 19:46:23.627,35.5,5.6,57,10,2040,2317.971456,41.55,19453.161472,1785.442304,586.680205312,80,71.339008,138.412032,89,0
1.0.0,2026-06-23 19:46:24.657,30.2,4.3,57,13,2040,2317.971456,39.162,19463.299072,1794.060288,586.680188928,80,71.338496,138.412032,89,0
1.0.0,2026-06-23 19:46:25.621,31.9,4.3,57,1,2040,2317.971456,41.942,19453.169664,1784.201216,586.679934976,80,71.338496,138.412032,90,0
1.0.0,2026-06-23 19:46:26.608,26.6,4.7,56,1,2040,2317.971456,36.263,19453.353984,1784.201216,586.679918592,80,71.338496,138.412032,90,0
1.0.0,2026-06-23 19:46:27.646,29.7,4.8,57,10,2040,2317.971456,39.154,19462.709248,1795.616768,586.679906304,80,71.338496,138.412032,90,0
1.0.0,2026-06-23 19:46:28.689,31.0,5.6,56,1,2040,2317.971456,41.231,19461.390336,1791.598592,586.679578624,80,71.339008,138.412032,91,0
1.0.0,2026-06-23 19:46:29.711,34.6,5.4,57,13,2040,2317.971456,40.458,19452.903424,1785.434112,586.67931648,80,71.338496,138.412032,92,0
1.0.0,2026-06-23 19:46:30.674,32.1,4.4,57,0,2040,2317.971456,41.12,19453.50144,1786.667008,586.679304192,80,71.338496,138.412032,92,0
1.0.0,2026-06-23 19:46:31.704,31.6,6.8,57,10,2040,2317.971456,39.139,19461.46816,1794.064384,586.679287808,80,71.338496,138.412032,92,0
1.0.0,2026-06-23 19:46:32.642,35.7,5.2,57,2,2040,2317.971456,43.327,19453.44,1784.201216,586.679017472,80,71.338496,138.412032,93,0
1.0.0,2026-06-23 19:46:33.667,28.9,5.7,56,1,2040,2317.971456,36.123,19454.54592,1784.201216,586.678996992,80,71.338496,138.412032,93,0
1.0.0,2026-06-23 19:46:34.678,27.0,4.4,56,1,2040,2317.971456,36.064,19455.463424,1785.147392,586.678984704,80,71.338496,138.412032,93,0
1.0.0,2026-06-23 19:46:35.696,31.1,4.9,56,4,2040,2317.971456,36.076,19466.555392,1795.014656,586.67896832,80,71.339008,138.412032,93,0
1.0.0,2026-06-23 19:46:36.662,37.1,5.2,57,8,2040,2317.971456,43.107,19456.745472,1785.155584,586.678693888,80,71.338496,138.412032,94,0
1.0.0,2026-06-23 19:46:37.656,29.4,4.9,57,9,2040,2317.971456,40.47,19457.216512,1785.155584,586.678431744,80,71.339008,138.412032,95,0
1.0.0,2026-06-23 19:46:38.681,29.9,4.2,56,0,2040,2323.738624,39.752,19458.637824,1785.155584,586.67841536,80,71.339008,138.412032,95,0
1.0.0,2026-06-23 19:46:39.656,26.6,4.1,56,1,2040,2323.738624,35.563,19469.012992,1795.018752,586.678403072,80,71.339008,138.412032,95,0
1.0.0,2026-06-23 19:46:40.645,35.8,5.7,57,13,2040,2323.738624,40.249,19467.067392,1795.014656,586.678390784,80,71.338496,138.412032,95,0
1.0.0,2026-06-23 19:46:41.633,30.4,4.3,56,1,2040,2319.020032,40.683,19467.96032,1795.018752,586.678075392,80,71.339008,138.412032,96,0
1.0.0,2026-06-23 19:46:42.700,38.3,5.5,57,13,2040,2319.020032,41.864,19459.006464,1786.38848,586.677813248,80,71.338496,138.412032,97,0
1.0.0,2026-06-23 19:46:43.666,28.4,3.5,57,1,2040,2319.020032,40.125,19458.117632,1786.38848,586.67780096,80,71.338496,138.412032,97,0
1.0.0,2026-06-23 19:46:44.658,30.9,5.4,57,9,2040,2319.020032,38.993,19467.911168,1795.018752,586.677784576,80,71.338496,138.412032,97,0
1.0.0,2026-06-23 19:46:45.636,30.8,4.3,57,1,2040,2319.020032,41.462,19456.843776,1785.155584,586.677506048,80,71.338496,138.412032,98,0
1.0.0,2026-06-23 19:46:46.644,27.0,3.9,56,1,2040,2319.020032,36.323,19455.393792,1785.151488,586.677489664,80,71.338496,138.412032,98,0
1.0.0,2026-06-23 19:46:47.653,26.9,3.9,56,1,2040,2319.020032,36.461,19455.520768,1785.151488,586.67747328,80,71.338496,138.412032,98,0
1.0.0,2026-06-23 19:46:48.725,28.8,5.4,57,13,2040,2319.020032,37.406,19464.84736,1795.014656,586.677460992,80,71.338496,138.412032,98,0
1.0.0,2026-06-23 19:46:49.674,37.6,4.1,57,12,2040,2328.915968,43.551,19464.032256,1795.018752,586.677182464,80,71.339008,138.412032,99,0
1.0.0,2026-06-23 19:46:50.666,34.0,5.3,57,11,2040,2328.784896,42.505,19456.278528,1785.15968,586.676928512,80,71.338496,138.412032,100,0
1.0.0,2026-06-23 19:46:51.653,28.1,3.7,56,1,2040,2317.971456,38.396,19456.618496,1785.155584,586.676916224,80,71.338496,138.412032,100,0
1.0.0,2026-06-23 19:46:52.672,28.7,4.7,56,0,2040,2317.971456,36.395,19466.604544,1795.018752,586.67689984,80,71.339008,138.412032,100,0
1.0.0,2026-06-23 19:46:53.654,37.4,4.9,57,11,2040,2317.971456,43.146,19454.701568,1785.155584,586.676588544,80,71.339008,138.412032,101,0
1.0.0,2026-06-23 19:46:54.665,28.7,5.2,56,8,2040,2317.971456,38.032,19465.117696,1795.018752,586.676576256,80,71.339008,138.412032,101,0
1.0.0,2026-06-23 19:46:55.662,35.6,4.8,57,8,2040,2317.971456,43.206,19457.589248,1787.621376,586.676256768,80,71.338496,138.412032,102,0
1.0.0,2026-06-23 19:46:56.654,28.0,4.0,57,1,2040,2317.971456,38.054,19460.34176,1791.320064,586.676240384,80,71.339008,138.412032,102,0
1.0.0,2026-06-23 19:46:57.664,32.4,4.8,57,10,2040,2317.971456,40.702,19464.966144,1795.014656,586.676232192,80,71.338496,138.412032,102,0
1.0.0,2026-06-23 19:46:58.662,32.8,3.8,57,1,2040,2317.971456,41.673,19455.20128,1785.155584,586.675941376,80,71.338496,138.412032,103,0
1.0.0,2026-06-23 19:46:59.682,24.6,4.0,56,1,2040,2317.971456,36.084,19452.633088,1785.155584,586.675929088,80,71.338496,138.412032,103,0
1.0.0,2026-06-23 19:47:00.671,26.1,5.9,56,0,2040,2317.971456,36.198,19454.640128,1785.151488,586.675912704,80,71.338496,138.412032,103,0
1.0.0,2026-06-23 19:47:01.730,31.4,5.4,57,12,2040,2317.971456,39.386,19464.17152,1795.014656,586.675900416,80,71.338496,138.412032,103,0
1.0.0,2026-06-23 19:47:02.689,33.6,4.2,57,1,2040,2317.971456,40.729,19466.092544,1795.018752,586.675617792,80,71.339008,138.412032,104,0
1.0.0,2026-06-23 19:47:03.661,37.1,5.8,57,7,2040,2317.971456,42.23,19457.671168,1785.155584,586.675310592,80,71.338496,138.412032,105,0
1.0.0,2026-06-23 19:47:04.650,29.4,4.2,56,0,2040,2317.971456,37.425,19456.913408,1785.155584,586.675294208,80,71.338496,138.412032,105,0
1.0.0,2026-06-23 19:47:05.676,25.7,6.3,56,6,2040,2317.971456,36.773,19466.706944,1795.018752,586.67528192,80,71.339008,138.412032,105,0
1.0.0,2026-06-23 19:47:06.654,40.1,4.6,57,9,2040,2317.971456,43.617,19456.212992,1785.15968,586.674966528,80,71.339008,138.412032,106,0
1.0.0,2026-06-23 19:47:07.645,31.6,4.8,57,12,2040,2317.971456,39.067,19467.251712,1795.018752,586.67495424,80,71.339008,138.412032,106,0
1.0.0,2026-06-23 19:47:08.667,35.4,5.3,57,6,2040,2317.971456,42.959,19458.256896,1786.392576,586.674688,80,71.338496,138.412032,107,0
1.0.0,2026-06-23 19:47:09.672,28.7,4.3,57,1,2040,2317.971456,37.682,19465.437184,1795.022848,586.674675712,80,71.339008,138.412032,107,0
1.0.0,2026-06-23 19:47:10.637,38.2,4.7,57,11,2040,2317.971456,42.51,19455.188992,1785.15968,586.674397184,80,71.338496,138.412032,108,0
1.0.0,2026-06-23 19:47:11.629,28.7,3.5,57,1,2040,2317.971456,38.417,19455.025152,1785.15968,586.6743808,80,71.338496,138.412032,108,0
1.0.0,2026-06-23 19:47:12.666,27.0,4.2,56,1,2040,2317.971456,35.98,19454.42304,1785.15968,586.674368512,80,71.338496,138.412032,108,0
1.0.0,2026-06-23 19:47:13.635,25.8,4.1,56,0,2040,2317.971456,36.278,19456.794624,1787.621376,586.674352128,80,71.339008,138.412032,108,0
1.0.0,2026-06-23 19:47:14.691,32.9,4.2,57,8,2040,2317.971456,40.211,19454.849024,1785.15968,586.674069504,80,71.338496,138.412032,109,0
1.0.0,2026-06-23 19:47:15.666,28.7,5.2,57,7,2040,2317.971456,39.713,19463.92576,1795.022848,586.674057216,80,71.339008,138.412032,109,0
1.0.0,2026-06-23 19:47:16.643,33.8,4.2,57,2,2040,2317.971456,42.887,19454.070784,1785.331712,586.673795072,80,71.338496,138.412032,110,0
1.0.0,2026-06-23 19:47:17.654,27.1,4.5,56,1,2040,2317.971456,35.96,19454.308352,1785.331712,586.673778688,80,71.338496,138.412032,110,0
1.0.0,2026-06-23 19:47:18.717,27.6,5.5,57,7,2040,2317.971456,38.051,19462.90176,1795.190784,586.6737664,80,71.338496,138.412032,110,0
1.0.0,2026-06-23 19:47:19.650,32.3,4.1,57,1,2040,2317.971456,40.584,19453.923328,1786.564608,586.673451008,80,71.338496,138.412032,111,0
1.0.0,2026-06-23 19:47:20.703,29.9,4.6,57,13,2040,2317.971456,39.299,19460.431872,1795.190784,586.67343872,80,71.338496,138.412032,111,0
1.0.0,2026-06-23 19:47:21.688,39.2,6.9,57,2,2040,2317.971456,42.122,19470.06976,1786.564608,586.673119232,80,71.338496,138.412032,112,0
1.0.0,2026-06-23 19:47:22.738,44.4,10.9,56,2,2040,2317.971456,37.362,19539.984384,1795.19488,586.672406528,80,71.339008,138.412032,112,0
1.0.0,2026-06-23 19:47:23.724,51.6,7.3,57,4,2040,2317.971456,43.164,19608.30976,1786.564608,586.672779264,80,71.338496,138.412032,113,0
1.0.0,2026-06-23 19:47:24.704,56.7,8.7,57,1,2040,2317.971456,36.639,19655.74144,1786.564608,586.672758784,80,71.338496,138.412032,113,0
1.0.0,2026-06-23 19:47:25.697,55.7,8.2,57,1,2040,2317.971456,36.119,19676.491776,1786.564608,586.672746496,80,71.338496,138.412032,113,0
1.0.0,2026-06-23 19:47:26.673,41.6,5.8,57,1,2040,2317.971456,36.336,19692.560384,1795.19488,586.672730112,80,71.339008,138.412032,113,0
1.0.0,2026-06-23 19:47:27.665,39.4,6.2,57,12,2040,2317.971456,41.956,19695.087616,1785.335808,586.672451584,80,71.338496,138.412032,114,0
1.0.0,2026-06-23 19:47:28.671,38.4,7.8,57,8,2040,2317.971456,41.115,19715.121152,1796.36224,586.672439296,80,71.338496,138.412032,114,0
1.0.0,2026-06-23 19:47:29.695,36.6,5.4,57,1,2040,2317.971456,42.04,19705.409536,1786.011648,586.672173056,80,71.338496,138.412032,115,0
1.0.0,2026-06-23 19:47:30.692,29.0,6.9,57,1,2040,2317.971456,36.156,19708.239872,1785.335808,586.672160768,80,71.338496,138.412032,115,0
1.0.0,2026-06-23 19:47:31.754,31.2,6.9,57,4,2040,2317.971456,42.289,19710.005248,1785.335808,586.671853568,80,71.339008,138.412032,116,0
1.0.0,2026-06-23 19:47:32.737,36.0,7.4,57,0,2040,2317.971456,40.04,19709.00992,1792.733184,586.671837184,80,71.339008,138.412032,116,0
1.0.0,2026-06-23 19:47:33.758,37.1,7.2,58,8,2040,2317.971456,43.645,19714.420736,1786.568704,586.67157504,80,71.338496,138.412032,117,0
1.0.0,2026-06-23 19:47:34.686,34.8,6.1,57,1,2040,2317.971456,40.834,19717.578752,1788.166144,586.671517696,80,71.338496,138.412032,117,0
1.0.0,2026-06-23 19:47:35.689,35.1,6.3,57,8,2040,2317.971456,38.486,19727.384576,1795.575808,586.671505408,80,71.339008,138.412032,117,0
1.0.0,2026-06-23 19:47:36.698,34.7,8.4,57,2,2040,2317.971456,42.849,19707.301888,1785.71264,586.671218688,80,71.338496,138.412032,118,0
1.0.0,2026-06-23 19:47:37.710,30.3,6.4,57,1,2040,2317.971456,36.17,19712.851968,1785.708544,586.6712064,80,71.338496,138.412032,118,0
1.0.0,2026-06-23 19:47:38.684,30.3,7.7,57,1,2040,2317.971456,36.779,19713.015808,1785.71264,586.67040768,80,71.338496,138.412032,118,0
1.0.0,2026-06-23 19:47:39.689,29.7,5.9,57,0,2040,2317.971456,36.485,19731.226624,1795.575808,586.670395392,80,71.339008,138.412032,118,0
1.0.0,2026-06-23 19:47:40.698,40.9,7.5,57,8,2040,2317.971456,43.087,19726.401536,1786.69568,586.66958848,80,71.338496,138.412032,119,0
1.0.0,2026-06-23 19:47:41.706,35.4,7.4,58,7,2040,2317.971456,40.28,19733.848064,1795.575808,586.669576192,80,71.338496,138.412032,119,0
1.0.0,2026-06-23 19:47:42.720,30.3,6.4,57,1,2040,2317.971456,40.359,19728.146432,1785.716736,586.669318144,80,71.338496,138.412032,120,0
1.0.0,2026-06-23 19:47:43.722,28.5,8.0,57,1,2040,2317.971456,36.136,19752.189952,1795.584,586.66930176,80,71.339008,138.412032,120,0
1.0.0,2026-06-23 19:47:44.744,38.0,7.3,57,8,2040,2317.971456,40.219,19751.05536,1785.720832,586.668998656,80,71.338496,138.412032,121,0
1.0.0,2026-06-23 19:47:45.713,33.4,6.8,57,0,2040,2317.971456,39.843,19760.549888,1795.584,586.668986368,80,71.339008,138.412032,121,0
1.0.0,2026-06-23 19:47:46.740,35.9,10.0,58,13,2040,2317.971456,41.8,19758.260224,1786.953728,586.66858496,80,71.338496,138.412032,122,0
1.0.0,2026-06-23 19:47:47.736,35.2,6.9,57,1,2040,2317.971456,40.077,19763.290112,1788.186624,586.667327488,80,71.338496,138.412032,122,0
1.0.0,2026-06-23 19:47:48.767,35.4,6.9,58,11,2040,2317.971456,43.025,19782.336512,1795.584,586.6673152,80,71.338496,138.412032,122,0
1.0.0,2026-06-23 19:47:49.766,36.2,8.0,57,0,2040,2317.971456,38.386,19778.494464,1785.720832,586.667032576,80,71.338496,138.412032,123,0
1.0.0,2026-06-23 19:47:50.771,28.7,6.5,57,0,2040,2317.971456,36.211,19789.258752,1785.720832,586.667016192,80,71.338496,138.412032,123,0
1.0.0,2026-06-23 19:47:51.771,30.4,6.7,57,1,2040,2317.971456,36.328,19790.307328,1785.716736,586.667003904,80,71.338496,138.412032,123,0
1.0.0,2026-06-23 19:47:52.779,32.4,6.9,58,7,2040,2317.971456,40.786,19829.469184,1795.579904,586.666991616,80,71.338496,138.412032,123,0
1.0.0,2026-06-23 19:47:53.786,37.9,8.1,57,12,2040,2317.971456,40.899,19829.47328,1795.584,586.666704896,80,71.339008,138.412032,124,0
1.0.0,2026-06-23 19:47:54.833,37.4,5.2,58,13,2040,2317.971456,44.286,19831.873536,1786.53184,586.666442752,80,71.338496,138.412032,125,0
1.0.0,2026-06-23 19:47:55.778,35.2,5.4,57,1,2040,2317.971456,37.327,19841.908736,1785.720832,586.666426368,80,71.338496,138.412032,125,0
1.0.0,2026-06-23 19:47:56.764,33.8,6.7,58,14,2040,2317.971456,39.06,19860.881408,1795.588096,586.66641408,80,71.339008,138.412032,125,0
1.0.0,2026-06-23 19:47:57.795,39.6,6.9,57,1,2040,2317.971456,42.194,19858.731008,1785.749504,586.666098688,80,71.339008,138.412032,126,0
1.0.0,2026-06-23 19:47:58.827,33.1,6.2,58,10,2040,2317.971456,39.425,19868.286976,1793.531904,586.666090496,80,71.339008,138.412032,126,0
1.0.0,2026-06-23 19:47:59.783,38.7,7.6,57,3,2040,2317.971456,42.515,19876.163584,1786.9824,586.665824256,80,71.338496,138.412032,127,0
1.0.0,2026-06-23 19:48:00.799,31.6,9.6,58,10,2040,2317.971456,38.357,19928.182784,1794.379776,586.66594304,80,71.339008,138.412032,127,0
1.0.0,2026-06-23 19:48:01.812,42.6,11.2,58,10,2040,2317.971456,44.147,19894.304768,1785.7536,586.66551296,80,71.338496,138.412032,128,0
1.0.0,2026-06-23 19:48:02.788,36.3,7.1,57,2,2040,2317.971456,37.182,19892.736,1785.749504,586.665365504,80,71.338496,138.412032,128,0
1.0.0,2026-06-23 19:48:03.774,28.7,6.2,57,1,2040,2317.971456,36.187,19927.908352,1785.749504,586.665353216,80,71.338496,138.412032,128,0
1.0.0,2026-06-23 19:48:04.772,31.7,7.3,57,1,2040,2317.971456,36.228,19931.62752,1785.745408,586.665340928,80,71.338496,138.412032,128,0
1.0.0,2026-06-23 19:48:05.806,38.8,8.3,58,7,2040,2317.971456,42.689,19945.271296,1797.029888,586.66532864,80,71.338496,138.412032,128,0
