schema_version,timestamp,cycle_id,capture_latency[ms],frame_dropped[n],hsv_flag,hsv_mask_ratio,infer_latency[ms],preproc[ms],postproc[ms],eject_flag,planned_eject_ts,eject_delay[ms],outcome_flag,cpu_temp,cpu_util[%],gpu_temp,gpu_util[%],gpu_clock[mhz],gpu_mem_used[mb],gpu_power[w]
1.0.0,2026-06-23 20:04:26.019,511,46.25,0,1,0.1009,15.48,0.56,0.34,0,,,,,5.6,57,11,2040,2372.3008,43.073
1.0.0,2026-06-23 20:04:28.253,512,49.26,0,1,0.0828,15.44,0.63,0.35,1,,,,,4.4,57,10,2040,2382.196736,37.968
1.0.0,2026-06-23 20:04:28.412,511,,,,,,,,,2026-06-23 20:04:28.153,9.29,1,,,,,,,
1.0.0,2026-06-23 20:04:29.585,512,,,,,,,,,2026-06-23 20:04:29.319,14.81,1,,,,,,,
1.0.0,2026-06-23 20:04:32.618,513,49.1,0,1,0.1222,14.98,0.69,0.36,0,,,,,4.5,57,0,2040,2372.3008,36.206
1.0.0,2026-06-23 20:04:33.933,514,47.86,0,1,0.1213,16.22,0.64,0.32,0,,,,,5.1,57,8,2040,2372.3008,41.168
1.0.0,2026-06-23 20:04:35.008,513,,,,,,,,,2026-06-23 20:04:34.751,6.07,1,,,,,,,
1.0.0,2026-06-23 20:04:36.324,514,,,,,,,,,2026-06-23 20:04:36.066,7.56,1,,,,,,,
1.0.0,2026-06-23 20:04:36.937,515,3.19,0,1,0.1314,19.3,0.73,0.35,1,,,,,5.1,57,0,2040,2372.3008,36.05
1.0.0,2026-06-23 20:04:38.268,515,,,,,,,,,2026-06-23 20:04:38.017,0.69,1,,,,,,,
1.0.0,2026-06-23 20:04:38.810,516,48.94,0,1,0.1172,14.42,0.62,0.34,0,,,,,8.3,57,1,2040,2372.3008,39.36
1.0.0,2026-06-23 20:04:41.093,517,48.91,0,1,0.0689,15.03,0.78,0.36,0,,,,,5.3,57,9,2040,2372.3008,39.856
1.0.0,2026-06-23 20:04:41.196,516,,,,,,,,,2026-06-23 20:04:40.943,2.07,1,,,,,,,
1.0.0,2026-06-23 20:04:43.491,517,,,,,,,,,2026-06-23 20:04:43.227,13.42,1,,,,,,,
1.0.0,2026-06-23 20:04:45.605,518,48.75,0,1,0.1133,14.61,0.62,0.31,1,,,,,6.4,57,5,2040,2372.3008,37.137
1.0.0,2026-06-23 20:04:46.752,519,49.15,0,1,0.1251,15.47,0.62,0.31,0,,,,,5.3,57,12,2040,2372.3008,43.564
1.0.0,2026-06-23 20:04:46.928,518,,,,,,,,,2026-06-23 20:04:46.672,4.69,1,,,,,,,
1.0.0,2026-06-23 20:04:49.137,519,,,,,,,,,2026-06-23 20:04:48.885,1.14,1,,,,,,,
1.0.0,2026-06-23 20:04:49.755,520,48.58,0,1,0.1295,13.97,0.61,0.34,1,,,,,6.1,57,1,2040,2372.3008,36.063
1.0.0,2026-06-23 20:04:51.074,520,,,,,,,,,2026-06-23 20:04:50.821,2.21,1,,,,,,,
1.0.0,2026-06-23 20:04:51.508,521,49.16,0,1,0.1078,14.38,0.59,0.34,0,,,,,4.7,57,0,2040,2372.3008,39.28
1.0.0,2026-06-23 20:04:53.903,521,,,,,,,,,2026-06-23 20:04:53.641,10.83,1,,,,,,,
1.0.0,2026-06-23 20:04:53.976,522,47.32,0,1,0.0608,13.89,0.67,0.32,0,,,,,5.8,57,13,2040,2372.3008,41.482
1.0.0,2026-06-23 20:04:56.364,522,,,,,,,,,2026-06-23 20:04:56.109,4.17,1,,,,,,,
1.0.0,2026-06-23 20:04:58.097,523,48.99,0,1,0.1218,15.81,0.75,0.33,1,,,,,5.4,57,12,2040,2372.3008,38.807
1.0.0,2026-06-23 20:04:59.423,523,,,,,,,,,2026-06-23 20:04:59.164,7.84,1,,,,,,,
1.0.0,2026-06-23 20:04:59.691,524,48.74,0,1,0.1234,14.35,0.62,0.34,0,,,,,4.0,57,1,2040,2372.3008,41.891
1.0.0,2026-06-23 20:05:02.090,524,,,,,,,,,2026-06-23 20:05:01.824,14.92,1,,,,,,,
1.0.0,2026-06-23 20:05:02.545,525,49.19,0,1,0.1352,15.12,0.62,0.34,1,,,,,6.2,57,1,2040,2372.3008,36.498
1.0.0,2026-06-23 20:05:03.869,525,,,,,,,,,2026-06-23 20:05:03.612,6.39,1,,,,,,,
1.0.0,2026-06-23 20:05:04.422,526,48.78,0,1,0.1094,14.8,0.69,0.36,0,,,,,6.1,57,9,2040,2372.3008,40.056
1.0.0,2026-06-23 20:05:06.703,527,49.15,0,1,0.0656,13.95,0.65,0.32,1,,,,,3.9,57,4,2040,2372.3008,39.385
1.0.0,2026-06-23 20:05:06.816,526,,,,,,,,,2026-06-23 20:05:06.555,9.96,1,,,,,,,
1.0.0,2026-06-23 20:05:08.030,527,,,,,,,,,2026-06-23 20:05:07.770,8.86,1,,,,,,,
1.0.0,2026-06-23 20:05:10.910,528,49.33,0,1,0.1137,15.02,0.66,0.38,1,,,,,5.8,57,8,2040,2372.3008,39.25
1.0.0,2026-06-23 20:05:12.232,528,,,,,,,,,2026-06-23 20:05:11.977,4.24,1,,,,,,,
1.0.0,2026-06-23 20:05:12.423,529,49.06,0,1,0.1226,13.52,0.63,0.31,0,,,,,3.9,57,2,2040,2372.3008,40.293
1.0.0,2026-06-23 20:05:14.813,529,,,,,,,,,2026-06-23 20:05:14.556,6.35,1,,,,,,,
1.0.0,2026-06-23 20:05:15.389,530,49.13,0,1,0.1409,13.21,0.65,0.34,1,,,,,6.8,57,7,2040,2372.3008,40.776
1.0.0,2026-06-23 20:05:16.719,530,,,,,,,,,2026-06-23 20:05:16.456,12.47,1,,,,,,,
1.0.0,2026-06-23 20:05:17.246,531,49.16,0,1,0.1096,14.04,0.67,0.29,0,,,,,5.1,57,9,2040,2372.3008,38.879
1.0.0,2026-06-23 20:05:19.635,531,,,,,,,,,2026-06-23 20:05:19.383,1.12,1,,,,,,,
1.0.0,2026-06-23 20:05:19.759,532,49.06,0,1,0.0828,14.35,0.66,0.35,0,,,,,5.8,57,1,2040,2372.3008,38.027
1.0.0,2026-06-23 20:05:22.143,532,,,,,,,,,2026-06-23 20:05:21.892,0.59,1,,,,,,,
1.0.0,2026-06-23 20:05:23.840,533,49.17,0,1,0.1137,15.31,0.69,0.38,1,,,,,4.0,57,0,2040,2372.3008,36.188
1.0.0,2026-06-23 20:05:25.171,533,,,,,,,,,2026-06-23 20:05:24.907,13.28,1,,,,,,,
1.0.0,2026-06-23 20:05:25.249,534,49.21,0,1,0.1208,14.5,0.74,0.39,0,,,,,6.6,57,8,2040,2372.3008,40.828
1.0.0,2026-06-23 20:05:27.638,534,,,,,,,,,2026-06-23 20:05:27.382,5.0,1,,,,,,,
1.0.0,2026-06-23 20:05:28.305,535,49.39,0,1,0.1406,14.23,0.7,0.34,1,,,,,6.5,57,9,2040,2372.3008,41.686
1.0.0,2026-06-23 20:05:29.630,535,,,,,,,,,2026-06-23 20:05:29.372,7.71,1,,,,,,,
1.0.0,2026-06-23 20:05:30.093,536,49.11,0,1,0.1054,14.76,0.69,0.31,0,,,,,5.6,57,10,2040,2372.3008,42.615
1.0.0,2026-06-23 20:05:32.285,537,48.97,0,1,0.0821,13.87,0.64,0.31,0,,,,,7.1,57,8,2040,2372.3008,41.419
1.0.0,2026-06-23 20:05:32.478,536,,,,,,,,,2026-06-23 20:05:32.226,1.6,1,,,,,,,
1.0.0,2026-06-23 20:05:34.684,537,,,,,,,,,2026-06-23 20:05:34.418,15.57,1,,,,,,,
1.0.0,2026-06-23 20:05:36.688,538,48.87,0,1,0.1236,13.72,0.7,0.33,1,,,,,4.6,57,9,2040,2372.3008,38.5
1.0.0,2026-06-23 20:05:38.007,538,,,,,,,,,2026-06-23 20:05:37.755,1.89,1,,,,,,,
1.0.0,2026-06-23 20:05:38.075,539,49.02,0,1,0.1213,13.73,0.71,0.33,0,,,,,4.9,57,10,2040,2372.3008,41.767
1.0.0,2026-06-23 20:05:40.461,539,,,,,,,,,2026-06-23 20:05:40.208,2.33,1,,,,,,,
1.0.0,2026-06-23 20:05:41.006,540,48.61,0,1,0.1361,14.38,0.66,0.35,1,,,,,5.5,57,8,2040,2372.3008,42.702
1.0.0,2026-06-23 20:05:42.325,540,,,,,,,,,2026-06-23 20:05:42.073,2.21,1,,,,,,,
1.0.0,2026-06-23 20:05:42.859,541,48.73,0,1,0.1076,14.15,0.68,0.36,0,,,,,5.0,57,11,2040,2372.3008,38.228
1.0.0,2026-06-23 20:05:45.152,542,49.03,0,1,0.0757,14.51,0.67,0.32,0,,,,,4.9,57,12,2040,2372.3008,42.352
1.0.0,2026-06-23 20:05:45.246,541,,,,,,,,,2026-06-23 20:05:44.992,2.72,1,,,,,,,
1.0.0,2026-06-23 20:05:47.553,542,,,,,,,,,2026-06-23 20:05:47.285,13.78,1,,,,,,,
1.0.0,2026-06-23 20:05:49.242,543,49.14,0,1,0.1209,15.51,0.68,0.35,1,,,,,3.7,57,9,2040,2372.3008,40.283
1.0.0,2026-06-23 20:05:50.565,543,,,,,,,,,2026-06-23 20:05:50.309,4.98,1,,,,,,,
1.0.0,2026-06-23 20:05:50.919,544,48.8,0,1,0.1227,13.58,0.66,0.32,0,,,,,5.5,57,7,2040,2372.3008,39.583
1.0.0,2026-06-23 20:05:53.307,544,,,,,,,,,2026-06-23 20:05:53.052,4.31,1,,,,,,,
1.0.0,2026-06-23 20:05:53.883,545,49.23,0,1,0.1325,14.75,0.65,0.34,1,,,,,4.6,57,11,2040,2372.3008,37.5
1.0.0,2026-06-23 20:05:55.213,545,,,,,,,,,2026-06-23 20:05:54.949,8.76,1,,,,,,,
1.0.0,2026-06-23 20:05:55.429,546,49.06,0,1,0.1087,15.69,0.73,0.36,0,,,,,5.1,57,10,2040,2372.3008,39.004
1.0.0,2026-06-23 20:05:57.821,546,,,,,,,,,2026-06-23 20:05:57.562,8.04,1,,,,,,,
1.0.0,2026-06-23 20:05:58.173,547,48.77,0,1,0.0459,14.96,0.71,0.32,0,,,,,4.2,57,12,2040,2372.3008,43.134
1.0.0,2026-06-23 20:06:00.568,547,,,,,,,,,2026-06-23 20:06:00.307,10.08,1,,,,,,,
1.0.0,2026-06-23 20:06:02.149,548,48.95,0,1,0.1268,16.38,0.64,0.32,1,,,,,4.2,57,10,2040,2372.3008,41.013
1.0.0,2026-06-23 20:06:03.475,548,,,,,,,,,2026-06-23 20:06:03.215,8.84,1,,,,,,,
1.0.0,2026-06-23 20:06:03.731,549,49.08,0,1,0.1227,14.5,0.75,0.31,0,,,,,5.2,57,13,2040,2372.3008,40.338
1.0.0,2026-06-23 20:06:06.116,549,,,,,,,,,2026-06-23 20:06:05.864,1.09,1,,,,,,,
1.0.0,2026-06-23 20:06:06.373,550,48.65,0,1,0.1434,15.79,0.67,0.36,1,,,,,4.0,57,11,2040,2372.3008,38.583
1.0.0,2026-06-23 20:06:07.707,550,,,,,,,,,2026-06-23 20:06:07.456,0.29,1,,,,,,,
1.0.0,2026-06-23 20:06:08.551,551,49.01,0,1,0.0955,13.62,0.66,0.32,0,,,,,4.8,57,10,2040,2372.3008,40.022
1.0.0,2026-06-23 20:06:10.825,552,49.06,0,1,0.0703,14.34,0.72,0.33,1,,,,,5.2,57,9,2040,2372.3008,38.761
1.0.0,2026-06-23 20:06:10.936,551,,,,,,,,,2026-06-23 20:06:10.684,1.0,1,,,,,,,
1.0.0,2026-06-23 20:06:12.152,552,,,,,,,,,2026-06-23 20:06:11.891,10.21,1,,,,,,,
1.0.0,2026-06-23 20:06:15.133,553,49.12,0,1,0.1249,14.56,0.69,0.33,1,,,,,4.4,57,11,2040,2372.3008,42.239
1.0.0,2026-06-23 20:06:16.445,554,49.1,0,1,0.1228,14.35,0.69,0.32,0,,,,,4.3,57,12,2040,2372.3008,41.957
1.0.0,2026-06-23 20:06:16.453,553,,,,,,,,,2026-06-23 20:06:16.199,3.31,1,,,,,,,
1.0.0,2026-06-23 20:06:18.834,554,,,,,,,,,2026-06-23 20:06:18.579,4.53,1,,,,,,,
1.0.0,2026-06-23 20:06:19.380,555,48.92,0,1,0.1289,15.25,0.7,0.3,1,,,,,3.4,57,10,2040,2372.3008,40.085
1.0.0,2026-06-23 20:06:20.697,555,,,,,,,,,2026-06-23 20:06:20.446,0.43,1,,,,,,,
1.0.0,2026-06-23 20:06:21.335,556,49.27,0,1,0.1005,14.54,0.64,0.31,0,,,,,4.5,57,12,2040,2372.3008,40.836
1.0.0,2026-06-23 20:06:23.592,557,49.25,0,1,0.0731,14.47,0.66,0.37,0,,,,,5.1,57,13,2040,2372.3008,40.07
1.0.0,2026-06-23 20:06:23.732,556,,,,,,,,,2026-06-23 20:06:23.469,12.98,1,,,,,,,
1.0.0,2026-06-23 20:06:25.987,557,,,,,,,,,2026-06-23 20:06:25.725,10.99,1,,,,,,,
1.0.0,2026-06-23 20:06:27.828,558,49.05,0,1,0.1202,14.45,0.67,0.36,1,,,,,6.1,57,4,2040,2372.3008,37.102
1.0.0,2026-06-23 20:06:29.147,558,,,,,,,,,2026-06-23 20:06:28.895,1.41,1,,,,,,,
1.0.0,2026-06-23 20:06:29.423,559,49.05,0,1,0.1231,14.69,0.7,0.32,0,,,,,5.1,57,13,2040,2372.3008,40.406
1.0.0,2026-06-23 20:06:31.815,559,,,,,,,,,2026-06-23 20:06:31.556,8.08,1,,,,,,,
1.0.0,2026-06-23 20:06:32.338,560,49.21,0,1,0.1285,14.52,0.63,0.3,1,,,,,3.6,57,12,2040,2372.3008,41.115
1.0.0,2026-06-23 20:06:33.669,560,,,,,,,,,2026-06-23 20:06:33.405,12.92,1,,,,,,,
1.0.0,2026-06-23 20:06:34.096,561,49.16,0,1,0.107,15.17,0.66,0.34,0,,,,,4.6,57,9,2040,2372.3008,42.51
1.0.0,2026-06-23 20:06:36.426,562,49.25,0,1,0.0778,14.62,0.65,0.3,0,,,,,5.1,57,11,2040,2372.3008,40.787
1.0.0,2026-06-23 20:06:36.487,561,,,,,,,,,2026-06-23 20:06:36.230,6.7,1,,,,,,,
1.0.0,2026-06-23 20:06:38.826,562,,,,,,,,,2026-06-23 20:06:38.575,0.21,1,,,,,,,
1.0.0,2026-06-23 20:06:40.802,563,48.86,0,1,0.1215,16.11,0.65,0.33,1,,,,,4.5,57,7,2040,2372.3008,37.575
1.0.0,2026-06-23 20:06:42.129,563,,,,,,,,,2026-06-23 20:06:41.878,0.36,1,,,,,,,
1.0.0,2026-06-23 20:06:42.215,564,48.98,0,1,0.1228,14.85,0.68,0.31,0,,,,,5.4,57,9,2040,2372.3008,41.643
1.0.0,2026-06-23 20:06:44.615,564,,,,,,,,,2026-06-23 20:06:44.349,15.39,1,,,,,,,
1.0.0,2026-06-23 20:06:45.026,565,48.86,0,1,0.1465,14.33,0.64,0.32,1,,,,,4.9,57,1,2040,2372.3008,36.149
1.0.0,2026-06-23 20:06:46.347,565,,,,,,,,,2026-06-23 20:06:46.092,3.96,1,,,,,,,
1.0.0,2026-06-23 20:06:46.674,566,49.3,0,1,0.1086,14.08,0.69,0.3,0,,,,,5.5,57,7,2040,2372.3008,38.584
1.0.0,2026-06-23 20:06:49.059,566,,,,,,,,,2026-06-23 20:06:48.808,0.99,1,,,,,,,
1.0.0,2026-06-23 20:06:49.241,567,49.68,0,1,0.059,15.16,0.71,0.31,0,,,,,4.9,57,8,2040,2372.3008,41.993
1.0.0,2026-06-23 20:06:51.639,567,,,,,,,,,2026-06-23 20:06:51.374,14.35,1,,,,,,,
1.0.0,2026-06-23 20:06:53.584,568,48.42,0,1,0.1221,14.77,0.71,0.39,0,,,,,4.8,57,12,2040,2372.3008,39.218
1.0.0,2026-06-23 20:06:54.947,569,49.02,0,1,0.1243,14.27,0.65,0.39,0,,,,,3.7,57,1,2040,2372.3008,42.101
1.0.0,2026-06-23 20:06:55.978,568,,,,,,,,,2026-06-23 20:06:55.717,9.39,1,,,,,,,
1.0.0,2026-06-23 20:06:57.337,569,,,,,,,,,2026-06-23 20:06:57.081,5.19,1,,,,,,,
1.0.0,2026-06-23 20:06:57.730,570,48.84,0,1,0.1432,14.47,0.64,0.32,1,,,,,5.6,57,10,2040,2372.3008,37.124
1.0.0,2026-06-23 20:06:59.053,570,,,,,,,,,2026-06-23 20:06:58.797,6.19,1,,,,,,,
1.0.0,2026-06-23 20:06:59.849,571,49.01,0,1,0.0884,16.2,0.69,0.34,0,,,,,4.0,57,11,2040,2372.3008,37.714
1.0.0,2026-06-23 20:07:01.986,572,48.82,0,1,0.0746,13.96,0.69,0.33,0,,,,,4.6,57,0,2040,2382.196736,38.187
1.0.0,2026-06-23 20:07:02.233,571,,,,,,,,,2026-06-23 20:07:01.982,0.65,1,,,,,,,
1.0.0,2026-06-23 20:07:04.371,572,,,,,,,,,2026-06-23 20:07:04.119,0.9,1,,,,,,,
1.0.0,2026-06-23 20:07:06.403,573,49.33,0,1,0.1214,14.3,0.67,0.33,1,,,,,4.8,57,9,2040,2372.3008,40.545
1.0.0,2026-06-23 20:07:07.732,573,,,,,,,,,2026-06-23 20:07:07.470,11.88,1,,,,,,,
1.0.0,2026-06-23 20:07:07.770,574,48.73,0,1,0.1232,13.5,0.68,0.31,0,,,,,5.5,57,13,2040,2372.3008,41.086
1.0.0,2026-06-23 20:07:10.169,574,,,,,,,,,2026-06-23 20:07:09.903,15.13,1,,,,,,,
1.0.0,2026-06-23 20:07:10.745,575,48.55,0,1,0.1289,15.26,0.71,0.35,1,,,,,5.0,57,9,2040,2372.3008,37.422
1.0.0,2026-06-23 20:07:12.068,575,,,,,,,,,2026-06-23 20:07:11.812,5.55,1,,,,,,,
1.0.0,2026-06-23 20:07:12.447,576,47.8,0,1,0.1035,13.97,0.85,0.31,0,,,,,5.4,57,12,2040,2372.3008,38.784
1.0.0,2026-06-23 20:07:14.833,576,,,,,,,,,2026-06-23 20:07:14.580,2.28,1,,,,,,,
1.0.0,2026-06-23 20:07:14.946,577,48.68,0,1,0.0616,14.34,0.69,0.36,0,,,,,5.1,57,4,2040,2372.3008,38.526
1.0.0,2026-06-23 20:07:17.332,577,,,,,,,,,2026-06-23 20:07:17.079,1.84,1,,,,,,,
1.0.0,2026-06-23 20:07:19.078,578,49.17,0,1,0.122,13.79,0.65,0.31,1,,,,,3.9,57,1,2040,2372.3008,36.601
1.0.0,2026-06-23 20:07:20.398,578,,,,,,,,,2026-06-23 20:07:20.144,2.35,1,,,,,,,
1.0.0,2026-06-23 20:07:20.600,579,49.32,0,1,0.1191,13.89,0.7,0.31,0,,,,,4.1,57,7,2040,2372.3008,40.112
1.0.0,2026-06-23 20:07:22.985,579,,,,,,,,,2026-06-23 20:07:22.734,1.18,1,,,,,,,
1.0.0,2026-06-23 20:07:23.629,580,48.34,0,1,0.1466,13.45,0.61,0.35,1,,,,,6.1,57,7,2040,2372.3008,39.41
1.0.0,2026-06-23 20:07:24.951,580,,,,,,,,,2026-06-23 20:07:24.695,4.75,1,,,,,,,
1.0.0,2026-06-23 20:07:25.245,581,48.32,0,1,0.1093,15.15,0.68,0.37,0,,,,,4.6,57,1,2040,2372.3008,42.299
1.0.0,2026-06-23 20:07:27.631,581,,,,,,,,,2026-06-23 20:07:27.378,1.6,1,,,,,,,
1.0.0,2026-06-23 20:07:27.841,582,49.18,0,1,0.0686,13.88,0.72,0.34,0,,,,,6.0,57,7,2040,2372.3008,39.044
1.0.0,2026-06-23 20:07:30.238,582,,,,,,,,,2026-06-23 20:07:29.975,13.06,1,,,,,,,
1.0.0,2026-06-23 20:07:31.786,583,48.56,0,1,0.1216,14.8,0.69,0.35,1,,,,,3.7,57,1,2040,2372.3008,36.329
1.0.0,2026-06-23 20:07:33.106,583,,,,,,,,,2026-06-23 20:07:32.853,2.31,1,,,,,,,
1.0.0,2026-06-23 20:07:33.434,584,48.62,1,1,0.1222,14.69,0.73,0.3,0,,,,,6.4,57,12,2040,2372.3008,39.871
1.0.0,2026-06-23 20:07:35.829,584,,,,,,,,,2026-06-23 20:07:35.567,10.86,1,,,,,,,
1.0.0,2026-06-23 20:07:36.328,585,48.51,0,1,0.1232,14.84,0.66,0.35,1,,,,,5.8,57,11,2040,2372.3008,40.219
1.0.0,2026-06-23 20:07:37.645,585,,,,,,,,,2026-06-23 20:07:37.394,0.77,1,,,,,,,
1.0.0,2026-06-23 20:07:38.447,586,49.11,0,1,0.0617,18.56,0.73,0.29,0,,,,,4.7,57,10,2040,2372.3008,40.235
1.0.0,2026-06-23 20:07:40.423,587,48.91,0,1,0.0749,13.77,0.67,0.31,0,,,,,5.4,57,13,2040,2372.3008,39.847
1.0.0,2026-06-23 20:07:40.841,586,,,,,,,,,2026-06-23 20:07:40.580,10.27,1,,,,,,,
1.0.0,2026-06-23 20:07:42.811,587,,,,,,,,,2026-06-23 20:07:42.557,3.75,1,,,,,,,
1.0.0,2026-06-23 20:07:44.816,588,48.87,0,1,0.121,16.13,0.66,0.35,1,,,,,4.9,57,13,2040,2372.3008,37.611
1.0.0,2026-06-23 20:07:46.143,588,,,,,,,,,2026-06-23 20:07:45.883,8.83,1,,,,,,,
1.0.0,2026-06-23 20:07:46.193,589,49.14,0,1,0.1229,14.68,0.63,0.34,0,,,,,6.1,57,6,2040,2372.3008,43.894
1.0.0,2026-06-23 20:07:48.582,589,,,,,,,,,2026-06-23 20:07:48.326,5.8,1,,,,,,,
1.0.0,2026-06-23 20:07:49.123,590,48.94,0,1,0.127,15.1,0.64,0.34,1,,,,,4.6,57,1,2040,2372.3008,36.372
1.0.0,2026-06-23 20:07:50.454,590,,,,,,,,,2026-06-23 20:07:50.189,13.2,1,,,,,,,
1.0.0,2026-06-23 20:07:50.889,591,48.84,0,1,0.1003,14.68,0.69,0.31,0,,,,,4.2,57,2,2040,2372.3008,38.677
1.0.0,2026-06-23 20:07:53.275,591,,,,,,,,,2026-06-23 20:07:53.022,2.65,1,,,,,,,
1.0.0,2026-06-23 20:07:53.359,592,49.51,0,1,0.0622,14.61,0.74,0.32,0,,,,,6.1,57,11,2040,2372.3008,41.05
1.0.0,2026-06-23 20:07:55.746,592,,,,,,,,,2026-06-23 20:07:55.493,2.89,1,,,,,,,
1.0.0,2026-06-23 20:07:57.623,593,47.91,0,1,0.1217,15.44,0.72,0.35,1,,,,,5.4,57,10,2040,2372.3008,39.594
1.0.0,2026-06-23 20:07:58.941,593,,,,,,,,,2026-06-23 20:07:58.690,1.33,1,,,,,,,
1.0.0,2026-06-23 20:07:59.027,594,48.99,0,1,0.1212,15.86,0.75,0.3,0,,,,,4.7,57,1,2040,2372.3008,41.576
1.0.0,2026-06-23 20:08:01.415,594,,,,,,,,,2026-06-23 20:08:01.161,3.22,1,,,,,,,
1.0.0,2026-06-23 20:08:01.861,595,48.53,0,1,0.1345,15.12,0.63,0.34,1,,,,,5.3,57,10,2040,2372.3008,37.166
1.0.0,2026-06-23 20:08:03.194,595,,,,,,,,,2026-06-23 20:08:02.927,15.09,1,,,,,,,
1.0.0,2026-06-23 20:08:03.632,596,48.55,0,1,0.1077,14.72,0.65,0.34,0,,,,,5.0,57,7,2040,2372.3008,37.772
1.0.0,2026-06-23 20:08:06.021,596,,,,,,,,,2026-06-23 20:08:05.765,5.12,1,,,,,,,
1.0.0,2026-06-23 20:08:06.087,597,48.84,0,1,0.0649,14.25,0.73,0.34,0,,,,,5.9,57,1,2040,2372.3008,38.506
1.0.0,2026-06-23 20:08:08.480,597,,,,,,,,,2026-06-23 20:08:08.221,8.58,1,,,,,,,
1.0.0,2026-06-23 20:08:10.322,598,48.95,0,1,0.127,14.25,0.66,0.3,1,,,,,4.1,57,1,2040,2372.3008,36.607
1.0.0,2026-06-23 20:08:11.645,598,,,,,,,,,2026-06-23 20:08:11.388,5.52,1,,,,,,,
1.0.0,2026-06-23 20:08:12.016,599,48.88,0,1,0.1226,14.28,0.66,0.34,0,,,,,5.2,57,17,2040,2372.3008,41.064
1.0.0,2026-06-23 20:08:14.401,599,,,,,,,,,2026-06-23 20:08:14.151,0.19,1,,,,,,,
1.0.0,2026-06-23 20:08:14.598,600,48.71,0,1,0.1467,15.0,0.61,0.34,1,,,,,4.7,57,10,2040,2372.3008,38.417
1.0.0,2026-06-23 20:08:15.921,600,,,,,,,,,2026-06-23 20:08:15.665,5.58,1,,,,,,,
1.0.0,2026-06-23 20:08:16.571,601,49.08,0,1,0.1007,14.22,0.62,0.34,0,,,,,3.7,57,10,2040,2372.3008,39.169
1.0.0,2026-06-23 20:08:18.905,602,49.0,0,1,0.0785,15.43,0.67,0.31,1,,,,,4.0,57,7,2040,2372.3008,37.644
1.0.0,2026-06-23 20:08:18.962,601,,,,,,,,,2026-06-23 20:08:18.704,6.89,1,,,,,,,
1.0.0,2026-06-23 20:08:20.226,602,,,,,,,,,2026-06-23 20:08:19.975,0.81,1,,,,,,,
1.0.0,2026-06-23 20:08:23.257,603,49.09,0,1,0.1219,14.96,0.68,0.35,0,,,,,4.4,57,0,2040,2372.3008,36.163
1.0.0,2026-06-23 20:08:24.686,604,49.19,0,1,0.121,14.45,0.68,0.32,0,,,,,4.5,57,11,2040,2372.3008,41.223
1.0.0,2026-06-23 20:08:25.646,603,,,,,,,,,2026-06-23 20:08:25.395,0.62,1,,,,,,,
1.0.0,2026-06-23 20:08:27.071,604,,,,,,,,,2026-06-23 20:08:26.819,1.14,1,,,,,,,
1.0.0,2026-06-23 20:08:27.635,605,48.88,0,1,0.1351,14.52,0.63,0.33,1,,,,,5.2,57,13,2040,2372.3008,39.563
1.0.0,2026-06-23 20:08:28.954,605,,,,,,,,,2026-06-23 20:08:28.702,1.45,1,,,,,,,
1.0.0,2026-06-23 20:08:29.460,606,48.86,0,1,0.0852,14.45,0.61,0.31,0,,,,,4.6,57,12,2040,2372.3008,40.827
1.0.0,2026-06-23 20:08:31.681,607,48.78,0,1,0.0823,15.11,0.75,0.34,0,,,,,4.7,57,8,2040,2372.3008,42.222
1.0.0,2026-06-23 20:08:31.855,606,,,,,,,,,2026-06-23 20:08:31.593,11.24,1,,,,,,,
1.0.0,2026-06-23 20:08:34.079,607,,,,,,,,,2026-06-23 20:08:33.814,13.66,1,,,,,,,
1.0.0,2026-06-23 20:08:36.080,608,49.02,0,1,0.1213,14.58,0.6,0.34,0,,,,,4.0,57,13,2040,2372.3008,39.632
1.0.0,2026-06-23 20:08:37.595,609,0.56,0,1,0.1212,20.07,0.64,0.31,0,,,,,4.3,57,10,2040,2372.3008,43.071
1.0.0,2026-06-23 20:08:38.465,608,,,,,,,,,2026-06-23 20:08:38.213,1.09,1,,,,,,,
1.0.0,2026-06-23 20:08:39.990,609,,,,,,,,,2026-06-23 20:08:39.729,10.26,1,,,,,,,
1.0.0,2026-06-23 20:08:40.425,610,49.2,0,1,0.1294,14.18,0.68,0.3,1,,,,,5.0,57,10,2040,2372.3008,36.794
1.0.0,2026-06-23 20:08:41.754,610,,,,,,,,,2026-06-23 20:08:41.492,11.69,1,,,,,,,
1.0.0,2026-06-23 20:08:42.233,611,49.16,0,1,0.1155,14.42,0.62,0.34,0,,,,,4.5,57,9,2040,2372.3008,38.594
1.0.0,2026-06-23 20:08:44.517,612,48.81,0,1,0.0702,15.12,0.77,0.35,0,,,,,4.8,57,1,2040,2372.3008,38.373
1.0.0,2026-06-23 20:08:44.618,611,,,,,,,,,2026-06-23 20:08:44.366,1.23,1,,,,,,,
1.0.0,2026-06-23 20:08:46.907,612,,,,,,,,,2026-06-23 20:08:46.650,5.38,1,,,,,,,
1.0.0,2026-06-23 20:08:48.752,613,49.2,0,1,0.1212,14.08,0.59,0.33,1,,,,,5.0,57,11,2040,2372.3008,41.298
1.0.0,2026-06-23 20:08:50.084,613,,,,,,,,,2026-06-23 20:08:49.819,15.22,1,,,,,,,
